id,term,tf,total,
175,可怜,2,833,0.240096038
175,知道,2,833,0.240096038
175,张飞,2,833,0.240096038
175,小时候,2,833,0.240096038
175,军事演习,2,833,0.240096038
175,时候,2,833,0.240096038
175,孙权,2,833,0.240096038
175,三顾茅庐,2,833,0.240096038
175,皇帝,2,833,0.240096038
175,心腹,2,833,0.240096038
175,出来,2,833,0.240096038
175,金瓶梅,2,833,0.240096038
175,然后,2,833,0.240096038
175,那么,2,833,0.240096038
175,起来,2,833,0.240096038
175,问题,2,833,0.240096038
175,这场,2,833,0.240096038
175,马谡,2,833,0.240096038
175,实力,2,833,0.240096038
175,自己,2,833,0.240096038
175,明显,2,833,0.240096038
175,态度,2,833,0.240096038
175,电视剧,2,833,0.240096038
176,真的,2,30,6.666666667
176,教科书,2,30,6.666666667
177,后期,2,391,0.511508951
177,天下,2,391,0.511508951
177,没有,2,391,0.511508951
177,当然,2,391,0.511508951
177,于是,2,391,0.511508951
177,时代,2,391,0.511508951
177,黑脸,2,391,0.511508951
177,白色,2,391,0.511508951
177,厉害,2,391,0.511508951
177,胡须,2,391,0.511508951
177,画面,2,391,0.511508951
177,那个,2,391,0.511508951
177,可以,2,391,0.511508951
177,方阵,2,391,0.511508951
177,不会,2,391,0.511508951
177,如何,2,391,0.511508951
177,司马,2,391,0.511508951
177,潇洒,2,391,0.511508951
177,因为,2,391,0.511508951
177,黄月英,2,391,0.511508951
177,孔明,2,391,0.511508951
177,比较,2,391,0.511508951
178,发明,2,824,0.242718447
178,梁父吟,2,824,0.242718447
178,学问,2,824,0.242718447
178,安静,2,824,0.242718447
178,刘备,2,824,0.242718447
178,两个,2,824,0.242718447
178,54,2,824,0.242718447
178,左右,2,824,0.242718447
178,真的,2,824,0.242718447
178,大汉,2,824,0.242718447
178,挣扎,2,824,0.242718447
178,真理,2,824,0.242718447
178,开始,2,824,0.242718447
178,添丁,2,824,0.242718447
178,妥协,2,824,0.242718447
178,低头,2,824,0.242718447
178,可以,2,824,0.242718447
178,不是,2,824,0.242718447
178,主公,2,824,0.242718447
178,之间,2,824,0.242718447
178,还是,2,824,0.242718447
178,不管,2,824,0.242718447
178,只要,2,824,0.242718447
178,感动,2,824,0.242718447
178,改变,2,824,0.242718447
178,无法,2,824,0.242718447
178,似乎,2,824,0.242718447
178,选择,2,824,0.242718447
178,失败,2,824,0.242718447
178,但是,2,824,0.242718447
178,做学问,2,824,0.242718447
178,时候,2,824,0.242718447
178,明主,2,824,0.242718447
178,智慧,2,824,0.242718447
178,生活,2,824,0.242718447
178,失去,2,824,0.242718447
178,人生,2,824,0.242718447
178,出师表,2,824,0.242718447
178,为了,2,824,0.242718447
178,董卓,2,824,0.242718447
178,面对,2,824,0.242718447
178,不会,2,824,0.242718447
178,痛苦,2,824,0.242718447
178,阻止,2,824,0.242718447
178,看见,2,824,0.242718447
178,整个,2,824,0.242718447
178,知道,2,824,0.242718447
178,很难,2,824,0.242718447
178,抗争,2,824,0.242718447
178,因为,2,824,0.242718447
178,最终,2,824,0.242718447
178,画面,2,824,0.242718447
178,梦想,2,824,0.242718447
178,找到,2,824,0.242718447
178,汉献帝,2,824,0.242718447
178,每个,2,824,0.242718447
178,规律,2,824,0.242718447
179,轻浮,2,60,3.333333333
179,自然,2,60,3.333333333
179,慢慢,2,60,3.333333333
179,小说,2,60,3.333333333
18,不必,2,281,0.711743772
18,先生,2,281,0.711743772
18,故事,2,281,0.711743772
18,许多,2,281,0.711743772
18,乱世,2,281,0.711743772
180,这样,2,82,2.43902439
180,精彩,2,82,2.43902439
181,尤其,2,653,0.306278714
181,想来,2,653,0.306278714
181,危险,2,653,0.306278714
181,江东,2,653,0.306278714
181,纵观,2,653,0.306278714
181,化险为夷,2,653,0.306278714
181,刘豫州,2,653,0.306278714
181,之间,2,653,0.306278714
181,一言,2,653,0.306278714
181,孔明,2,653,0.306278714
181,气势,2,653,0.306278714
181,一场,2,653,0.306278714
181,区区,2,653,0.306278714
181,万里,2,653,0.306278714
181,言语,2,653,0.306278714
181,不能,2,653,0.306278714
181,问难,2,653,0.306278714
181,其中,2,653,0.306278714
181,不识,2,653,0.306278714
181,能识哉,2,653,0.306278714
181,更是,2,653,0.306278714
181,不足,2,653,0.306278714
181,先生,2,653,0.306278714
181,其实,2,653,0.306278714
181,下面,2,653,0.306278714
181,曹操,2,653,0.306278714
181,乘胜追击,2,653,0.306278714
181,诸葛孔明,2,653,0.306278714
181,一个,2,653,0.306278714
181,漂亮,2,653,0.306278714
181,陆绩,2,653,0.306278714
181,出使,2,653,0.306278714
181,知道,2,653,0.306278714
181,孙权,2,653,0.306278714
181,其志,2,653,0.306278714
181,虞翻,2,653,0.306278714
181,处境,2,653,0.306278714
181,如何,2,653,0.306278714
181,连环,2,653,0.306278714
181,出场,2,653,0.306278714
182,mehr,2,295,0.677966102
182,am,2,295,0.677966102
182,die,2,295,0.677966102
182,sie,2,295,0.677966102
182,aus,2,295,0.677966102
182,der,2,295,0.677966102
182,nicht,2,295,0.677966102
182,sich,2,295,0.677966102
182,通俗,2,295,0.677966102
182,十段,2,295,0.677966102
182,den,2,295,0.677966102
182,immer,2,295,0.677966102
182,dem,2,295,0.677966102
183,三个,2,22,9.090909091
185,故事,2,92,2.173913043
185,一个月,2,92,2.173913043
185,出来,2,92,2.173913043
185,挺不错,2,92,2.173913043
185,还是,2,92,2.173913043
185,读完,2,92,2.173913043
185,记住,2,92,2.173913043
185,没有,2,92,2.173913043
185,一次,2,92,2.173913043
185,书写,2,92,2.173913043
185,暑假,2,92,2.173913043
186,一个,2,27,7.407407407
186,看着,2,27,7.407407407
187,世界,2,308,0.649350649
187,广泛,2,308,0.649350649
187,没有,2,308,0.649350649
187,长篇,2,308,0.649350649
187,巨著,2,308,0.649350649
187,长篇小说,2,308,0.649350649
187,价值,2,308,0.649350649
187,成就,2,308,0.649350649
187,大家,2,308,0.649350649
187,严格,2,308,0.649350649
187,一部,2,308,0.649350649
187,这些,2,308,0.649350649
187,文化,2,308,0.649350649
187,政治,2,308,0.649350649
187,意义,2,308,0.649350649
187,形成,2,308,0.649350649
187,方面,2,308,0.649350649
187,评价,2,308,0.649350649
187,历史,2,308,0.649350649
187,精神,2,308,0.649350649
187,这部,2,308,0.649350649
187,产生,2,308,0.649350649
187,这样,2,308,0.649350649
187,问题,2,308,0.649350649
187,红楼梦,2,308,0.649350649
188,部分,2,28,7.142857143
188,这样,2,28,7.142857143
188,后半,2,28,7.142857143
188,就是,2,28,7.142857143
19,妈妈,2,342,0.584795322
19,后来,2,342,0.584795322
19,小孩子,2,342,0.584795322
19,地说,2,342,0.584795322
19,可是,2,342,0.584795322
19,因为,2,342,0.584795322
19,这样,2,342,0.584795322
19,现在,2,342,0.584795322
19,靖王,2,342,0.584795322
19,小朋友,2,342,0.584795322
19,大伞,2,342,0.584795322
19,以后,2,342,0.584795322
19,房子,2,342,0.584795322
19,别的,2,342,0.584795322
19,乱说,2,342,0.584795322
19,草鞋,2,342,0.584795322
19,桑树,2,342,0.584795322
19,他们,2,342,0.584795322
19,刘备,2,342,0.584795322
19,儿子,2,342,0.584795322
19,草席,2,342,0.584795322
190,熙熙,2,93,2.150537634
190,天下,2,93,2.150537634
190,历史,2,93,2.150537634
190,别人,2,93,2.150537634
190,注定,2,93,2.150537634
190,先生,2,93,2.150537634
191,历史,2,93,2.150537634
191,别人,2,93,2.150537634
191,先生,2,93,2.150537634
191,注定,2,93,2.150537634
191,熙熙,2,93,2.150537634
191,天下,2,93,2.150537634
193,小时候,2,64,3.125
193,四大名著,2,64,3.125
193,看过,2,64,3.125
193,明朝,2,64,3.125
194,诸葛亮,2,22,9.090909091
196,比较,2,165,1.212121212
196,士大夫,2,165,1.212121212
196,大方,2,165,1.212121212
196,功夫,2,165,1.212121212
196,法国,2,165,1.212121212
196,风格,2,165,1.212121212
196,符号,2,165,1.212121212
196,德国,2,165,1.212121212
196,感到,2,165,1.212121212
199,看过,2,43,4.651162791
2,没有,2,238,0.840336134
2,以上,2,238,0.840336134
2,作者,2,238,0.840336134
2,对手,2,238,0.840336134
2,发现,2,238,0.840336134
2,消灭,2,238,0.840336134
2,就是,2,238,0.840336134
2,刘备,2,238,0.840336134
2,后汉,2,238,0.840336134
2,所以,2,238,0.840336134
2,反面角色,2,238,0.840336134
2,绝对,2,238,0.840336134
20,发现,2,780,0.256410256
20,一帮,2,780,0.256410256
20,他们,2,780,0.256410256
20,上学,2,780,0.256410256
20,草席,2,780,0.256410256
20,为生,2,780,0.256410256
20,已经,2,780,0.256410256
20,草鞋,2,780,0.256410256
20,每次,2,780,0.256410256
20,读书,2,780,0.256410256
20,可能,2,780,0.256410256
20,尊敬,2,780,0.256410256
20,家世,2,780,0.256410256
20,公孙,2,780,0.256410256
20,个人,2,780,0.256410256
20,家中,2,780,0.256410256
20,读书人,2,780,0.256410256
20,很多,2,780,0.256410256
20,靖王,2,780,0.256410256
20,依然,2,780,0.256410256
20,比较,2,780,0.256410256
20,后人,2,780,0.256410256
20,孩子,2,780,0.256410256
20,留下,2,780,0.256410256
20,印象,2,780,0.256410256
20,一米,2,780,0.256410256
20,以前,2,780,0.256410256
20,机会,2,780,0.256410256
20,涿县,2,780,0.256410256
20,八五,2,780,0.256410256
20,大事,2,780,0.256410256
20,这里,2,780,0.256410256
20,一边,2,780,0.256410256
20,身高,2,780,0.256410256
20,做官,2,780,0.256410256
20,告诉,2,780,0.256410256
20,国家,2,780,0.256410256
20,跟着,2,780,0.256410256
20,零用钱,2,780,0.256410256
20,老师,2,780,0.256410256
20,中山,2,780,0.256410256
20,深刻,2,780,0.256410256
200,费祎,2,72,2.777777778
200,灭亡,2,72,2.777777778
200,逝世,2,72,2.777777778
200,司马懿,2,72,2.777777778
201,忠臣,2,119,1.680672269
201,诸葛亮,2,119,1.680672269
201,需要,2,119,1.680672269
201,鞠躬尽瘁,2,119,1.680672269
201,时期,2,119,1.680672269
201,书中,2,119,1.680672269
204,顶替,2,102,1.960784314
204,小说,2,102,1.960784314
204,玩意儿,2,102,1.960784314
204,不要,2,102,1.960784314
204,当然,2,102,1.960784314
204,已经,2,102,1.960784314
204,纵横,2,102,1.960784314
204,看着,2,102,1.960784314
205,形象,2,41,4.87804878
206,无双,2,54,3.703703704
206,真三国,2,54,3.703703704
206,不是,2,54,3.703703704
206,本书,2,54,3.703703704
207,大军,2,551,0.362976407
207,一妻,2,551,0.362976407
207,虽然,2,551,0.362976407
207,只是,2,551,0.362976407
207,两位,2,551,0.362976407
207,纵横,2,551,0.362976407
207,刘皇叔,2,551,0.362976407
207,后来,2,551,0.362976407
207,一妾,2,551,0.362976407
207,不可,2,551,0.362976407
207,天下,2,551,0.362976407
207,两个,2,551,0.362976407
207,多少,2,551,0.362976407
207,不知,2,551,0.362976407
207,就是,2,551,0.362976407
207,四海,2,551,0.362976407
207,还是,2,551,0.362976407
208,一古,2,290,0.689655172
208,然后,2,290,0.689655172
208,这份,2,290,0.689655172
208,这么,2,290,0.689655172
208,一今,2,290,0.689655172
208,诸葛亮,2,290,0.689655172
208,鞠躬尽瘁,2,290,0.689655172
208,玄德,2,290,0.689655172
208,隆中,2,290,0.689655172
208,不如,2,290,0.689655172
208,就是,2,290,0.689655172
208,所谓,2,290,0.689655172
209,觉着,2,55,3.636363636
209,没有,2,55,3.636363636
21,特点,2,452,0.442477876
21,开始,2,452,0.442477876
21,北方,2,452,0.442477876
21,发现,2,452,0.442477876
21,这样,2,452,0.442477876
21,自然,2,452,0.442477876
21,贫寒,2,452,0.442477876
21,地方,2,452,0.442477876
21,算是,2,452,0.442477876
21,能够,2,452,0.442477876
21,不仅,2,452,0.442477876
21,青年,2,452,0.442477876
21,原因,2,452,0.442477876
21,一对,2,452,0.442477876
21,不想,2,452,0.442477876
21,第一,2,452,0.442477876
21,中山,2,452,0.442477876
21,特别,2,452,0.442477876
21,全面,2,452,0.442477876
21,容易,2,452,0.442477876
21,学生,2,452,0.442477876
21,选择,2,452,0.442477876
21,老师,2,452,0.442477876
21,实在,2,452,0.442477876
21,读书人,2,452,0.442477876
21,商人,2,452,0.442477876
21,招风耳,2,452,0.442477876
210,几人,2,268,0.746268657
210,没有,2,268,0.746268657
210,天下人,2,268,0.746268657
210,庶人,2,268,0.746268657
210,郭嘉,2,268,0.746268657
210,为何,2,268,0.746268657
210,忠心耿耿,2,268,0.746268657
210,曹孟德,2,268,0.746268657
210,正统,2,268,0.746268657
210,仁义道德,2,268,0.746268657
210,现今,2,268,0.746268657
210,丞相,2,268,0.746268657
210,还是,2,268,0.746268657
210,宛城,2,268,0.746268657
210,当时,2,268,0.746268657
212,人物,2,29,6.896551724
212,出现,2,29,6.896551724
214,读书,2,62,3.225806452
214,名字,2,62,3.225806452
215,传奇,2,38,5.263157895
216,演义,2,22,9.090909091
217,各种,2,312,0.641025641
217,真正,2,312,0.641025641
217,镭射,2,312,0.641025641
217,何等,2,312,0.641025641
217,可怜,2,312,0.641025641
217,古今,2,312,0.641025641
217,书名,2,312,0.641025641
217,悲惨,2,312,0.641025641
217,整齐,2,312,0.641025641
217,艺术,2,312,0.641025641
217,人物,2,312,0.641025641
217,形式,2,312,0.641025641
217,印刷,2,312,0.641025641
217,多少,2,312,0.641025641
217,当时,2,312,0.641025641
218,记忆,2,79,2.53164557
218,细节,2,79,2.53164557
218,我们,2,79,2.53164557
218,里面,2,79,2.53164557
219,体现,2,41,4.87804878
219,策略,2,41,4.87804878
22,基本,2,359,0.557103064
22,两种,2,359,0.557103064
22,朋友,2,359,0.557103064
22,自己,2,359,0.557103064
22,总是,2,359,0.557103064
22,进入,2,359,0.557103064
22,特立独行,2,359,0.557103064
22,漂亮,2,359,0.557103064
22,就要,2,359,0.557103064
22,杰出青年,2,359,0.557103064
22,仕途,2,359,0.557103064
22,一生,2,359,0.557103064
22,地方,2,359,0.557103064
22,一扇门,2,359,0.557103064
22,同学,2,359,0.557103064
22,付出代价,2,359,0.557103064
22,东西,2,359,0.557103064
22,炫耀性,2,359,0.557103064
22,气节,2,359,0.557103064
22,卢植,2,359,0.557103064
22,换成,2,359,0.557103064
22,影响,2,359,0.557103064
22,而且,2,359,0.557103064
22,所有,2,359,0.557103064
22,第一种,2,359,0.557103064
22,方式,2,359,0.557103064
22,时间,2,359,0.557103064
22,注重,2,359,0.557103064
22,生活,2,359,0.557103064
22,末年,2,359,0.557103064
22,很多,2,359,0.557103064
22,一个,2,359,0.557103064
220,比较,2,314,0.636942675
220,这里,2,314,0.636942675
220,差不多,2,314,0.636942675
220,一方,2,314,0.636942675
220,已经,2,314,0.636942675
220,武力,2,314,0.636942675
220,诸葛亮,2,314,0.636942675
220,关注,2,314,0.636942675
220,相关,2,314,0.636942675
220,孙权,2,314,0.636942675
220,天下人,2,314,0.636942675
220,孙策,2,314,0.636942675
220,智力,2,314,0.636942675
220,可以,2,314,0.636942675
220,就是,2,314,0.636942675
220,90,2,314,0.636942675
220,所以,2,314,0.636942675
220,98,2,314,0.636942675
220,99,2,314,0.636942675
220,这部,2,314,0.636942675
221,批判,2,133,1.503759398
221,红楼梦,2,133,1.503759398
221,大家,2,133,1.503759398
221,小说,2,133,1.503759398
221,所以,2,133,1.503759398
221,封建制度,2,133,1.503759398
221,一派,2,133,1.503759398
221,文学,2,133,1.503759398
222,这个,2,29,6.896551724
223,许多,2,321,0.62305296
223,不必,2,321,0.62305296
223,先生,2,321,0.62305296
223,乱世,2,321,0.62305296
223,故事,2,321,0.62305296
223,一本,2,321,0.62305296
223,人生,2,321,0.62305296
224,历史,2,48,4.166666667
225,还是,2,24,8.333333333
226,应该,2,200,1
226,心中,2,200,1
226,一辈子,2,200,1
226,来说,2,200,1
226,重用,2,200,1
226,国力,2,200,1
226,还是,2,200,1
226,一而再,2,200,1
227,多少,2,54,3.703703704
227,付笑谈,2,54,3.703703704
227,四大名著,2,54,3.703703704
227,古今,2,54,3.703703704
228,不是,2,69,2.898550725
228,而已,2,69,2.898550725
228,曹操,2,69,2.898550725
228,只不过,2,69,2.898550725
229,一个个,2,49,4.081632653
229,总是,2,49,4.081632653
229,开始,2,49,4.081632653
229,倒下,2,49,4.081632653
23,而且,2,428,0.46728972
23,两个,2,428,0.46728972
23,中央,2,428,0.46728972
23,只能,2,428,0.46728972
23,张飞,2,428,0.46728972
23,知道,2,428,0.46728972
23,拜会,2,428,0.46728972
23,一套,2,428,0.46728972
23,市长,2,428,0.46728972
23,安喜县,2,428,0.46728972
23,指导,2,428,0.46728972
23,想要,2,428,0.46728972
23,平日,2,428,0.46728972
23,开心,2,428,0.46728972
23,兄弟,2,428,0.46728972
23,起义,2,428,0.46728972
23,迷惘,2,428,0.46728972
23,后来,2,428,0.46728972
23,他们,2,428,0.46728972
23,因为,2,428,0.46728972
23,不能,2,428,0.46728972
23,居然,2,428,0.46728972
23,拜见,2,428,0.46728972
23,耿雍,2,428,0.46728972
23,非常,2,428,0.46728972
23,武功,2,428,0.46728972
230,精彩,2,81,2.469135802
230,那么,2,81,2.469135802
230,人物,2,81,2.469135802
230,一个,2,81,2.469135802
231,正史,2,26,7.692307692
231,历史,2,26,7.692307692
231,小说,2,26,7.692307692
232,历史,2,27,7.407407407
232,有名,2,27,7.407407407
233,读书,2,70,2.857142857
233,历史,2,70,2.857142857
233,现在,2,70,2.857142857
233,写手,2,70,2.857142857
233,价值,2,70,2.857142857
234,其实,2,407,0.491400491
234,一点,2,407,0.491400491
234,确定,2,407,0.491400491
234,比较,2,407,0.491400491
234,所以,2,407,0.491400491
234,不能,2,407,0.491400491
234,实际上,2,407,0.491400491
234,看到,2,407,0.491400491
234,困倦,2,407,0.491400491
234,悟性,2,407,0.491400491
234,席间,2,407,0.491400491
234,改得,2,407,0.491400491
234,半信半疑,2,407,0.491400491
234,如何,2,407,0.491400491
234,拔出,2,407,0.491400491
234,睡觉,2,407,0.491400491
234,结果,2,407,0.491400491
234,不好,2,407,0.491400491
234,不错,2,407,0.491400491
234,表现,2,407,0.491400491
234,拔刀,2,407,0.491400491
235,偷袭,2,763,0.262123198
235,第五,2,763,0.262123198
235,情况,2,763,0.262123198
235,以及,2,763,0.262123198
235,是因为,2,763,0.262123198
235,心怯,2,763,0.262123198
235,第一,2,763,0.262123198
235,轻取,2,763,0.262123198
235,位列,2,763,0.262123198
235,投了,2,763,0.262123198
235,逊于,2,763,0.262123198
235,不到,2,763,0.262123198
235,对手,2,763,0.262123198
235,此一,2,763,0.262123198
235,性命,2,763,0.262123198
235,赤兔马,2,763,0.262123198
235,五十,2,763,0.262123198
235,之下,2,763,0.262123198
235,平手,2,763,0.262123198
235,第四,2,763,0.262123198
235,袁绍,2,763,0.262123198
235,未分,2,763,0.262123198
235,问题,2,763,0.262123198
235,措手不及,2,763,0.262123198
235,张颌,2,763,0.262123198
235,可以,2,763,0.262123198
235,一流,2,763,0.262123198
235,来看,2,763,0.262123198
235,说法,2,763,0.262123198
235,第六,2,763,0.262123198
235,一个,2,763,0.262123198
235,机会,2,763,0.262123198
235,击败,2,763,0.262123198
235,第三,2,763,0.262123198
235,一次,2,763,0.262123198
235,不相上下,2,763,0.262123198
235,过手,2,763,0.262123198
235,可惜,2,763,0.262123198
235,以上,2,763,0.262123198
235,五六十,2,763,0.262123198
235,一刀,2,763,0.262123198
235,一百,2,763,0.262123198
235,结果,2,763,0.262123198
235,显然,2,763,0.262123198
235,马下,2,763,0.262123198
235,顶级,2,763,0.262123198
235,一为,2,763,0.262123198
235,第七,2,763,0.262123198
235,死得,2,763,0.262123198
235,七出,2,763,0.262123198
235,实际,2,763,0.262123198
236,这些,2,92,2.173913043
236,时期,2,92,2.173913043
236,人物,2,92,2.173913043
236,关羽,2,92,2.173913043
236,刘备,2,92,2.173913043
236,其中,2,92,2.173913043
237,最后,2,28,7.142857143
237,真相,2,28,7.142857143
237,出卖,2,28,7.142857143
237,知道,2,28,7.142857143
237,离开,2,28,7.142857143
239,自己,2,169,1.183431953
239,玄德,2,169,1.183431953
239,有点儿,2,169,1.183431953
239,可以,2,169,1.183431953
239,送给,2,169,1.183431953
239,我们,2,169,1.183431953
239,过五关斩六将,2,169,1.183431953
239,知遇之恩,2,169,1.183431953
24,不然,2,847,0.236127509
24,之前,2,847,0.236127509
24,何进,2,847,0.236127509
24,认知,2,847,0.236127509
24,小命,2,847,0.236127509
24,战斗,2,847,0.236127509
24,切磋,2,847,0.236127509
24,时候,2,847,0.236127509
24,这种,2,847,0.236127509
24,突然,2,847,0.236127509
24,二人,2,847,0.236127509
